,SID,NAME,ISO,YEAR,BASIN,SUB BASIN,NATURE,ISO_TIME,COORDS,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,WIND_CALC_MEAN,PRES_CALC_MEAN,STORM_SPD_MEAN,STORM_DR_MEAN,V_LAND_KN,34KN_POP,34KN_ASSETS,64KN_POP,64KN_ASSETS,96KN_POP,96KN_ASSETS,CPI,TOTAL_DAMAGE_(000$),TOTAL_DEATHS,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,TOTAL_AFFECTED,"Population, total",Population_2000,Population_2005,Population_2010,Population_2015,Population_2020,pop_max_34,pop_max_50,pop_max_64,Numeric,YEAR_tiff,coef_year,YEAR_tiff_c,pop_max_34_adj,pop_max_50_adj,pop_max_64_adj
705,2009268N14128,KETSANA,PHL,2009,WP,WP,TS,"['2009-09-26 03:00:00', '2009-09-26 06:00:00', '2009-09-26 09:00:00', '2009-09-26 12:00:00', '2009-09-25 12:00:00', '2009-09-25 15:00:00', '2009-09-25 18:00:00', '2009-09-25 21:00:00', '2009-09-26 00:00:00', '2009-09-26 15:00:00', '2009-09-26 18:00:00']","[[15.34, 121.98], [15.35, 121.22], [15.41, 120.46], [15.45, 119.67], [14.88, 125.72], [15.05, 124.98], [15.18, 124.22], [15.27, 123.47], [15.32, 122.72], [15.43, 118.83], [15.38, 118.0]]",15,10,5,0,34.99242424,994.2045455,15.0,274.4545455,53.0,8305639.0,93190889443.0,0.0,0.0,0.0,0.0,83.91580741,237489.0,501.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,4901763,92414158,77991755,86326250,93966780,102113212,109581078.0,1179761.25,6316074.0,4662047.5,608.0,2010,93966780.0,Population_2010,1160267.9432005386,6211712.911474587,4585016.047889531
706,2009270N10148,PARMA,PHL,2009,WP,WP,TS,"['2009-10-02 21:00:00', '2009-10-03 00:00:00', '2009-10-03 03:00:00', '2009-10-03 06:00:00', '2009-10-03 09:00:00', '2009-10-03 12:00:00', '2009-10-03 15:00:00', '2009-10-03 18:00:00', '2009-10-03 21:00:00', '2009-10-04 00:00:00', '2009-10-04 03:00:00', '2009-10-06 03:00:00', '2009-10-06 06:00:00', '2009-10-06 09:00:00', '2009-10-06 12:00:00', '2009-10-06 15:00:00', '2009-10-06 18:00:00', '2009-10-06 21:00:00', '2009-10-07 00:00:00', '2009-10-07 03:00:00', '2009-10-07 06:00:00', '2009-10-07 09:00:00', '2009-10-07 12:00:00', '2009-10-07 15:00:00', '2009-10-07 18:00:00', '2009-10-07 21:00:00', '2009-10-08 00:00:00', '2009-10-08 03:00:00', '2009-10-08 06:00:00', '2009-10-08 09:00:00', '2009-10-08 12:00:00', '2009-10-08 15:00:00', '2009-10-08 18:00:00', '2009-10-08 21:00:00', '2009-10-09 00:00:00', '2009-10-09 03:00:00', '2009-10-09 06:00:00', '2009-10-09 09:00:00', '2009-10-02 03:00:00', '2009-10-02 06:00:00', '2009-10-02 09:00:00', '2009-10-02 15:00:00', '2009-10-02 18:00:00', '2009-10-04 06:00:00', '2009-10-04 09:00:00', '2009-10-04 12:00:00', '2009-10-04 15:00:00', '2009-10-05 12:00:00', '2009-10-05 15:00:00', '2009-10-05 18:00:00', '2009-10-05 21:00:00', '2009-10-06 00:00:00', '2009-10-09 12:00:00', '2009-10-09 15:00:00', '2009-10-09 18:00:00', '2009-10-09 21:00:00', '2009-10-10 00:00:00']","[[16.85, 123.36], [17.2, 122.95], [17.51, 122.53], [17.77, 122.12], [18.01, 121.78], [18.23, 121.45], [18.43, 121.08], [18.6, 120.72], [18.68, 120.43], [18.77, 120.2], [19.02, 120.0], [19.12, 120.4], [18.93, 120.6], [18.74, 120.75], [18.52, 120.9], [18.25, 121.07], [17.98, 121.3], [17.73, 121.62], [17.57, 121.95], [17.54, 122.2], [17.6, 122.38], [17.71, 122.49], [17.82, 122.55], [17.87, 122.59], [17.82, 122.58], [17.68, 122.48], [17.5, 122.33], [17.38, 122.19], [17.3, 121.97], [17.26, 121.64], [17.25, 121.25], [17.25, 120.92], [17.27, 120.6], [17.33, 120.24], [17.4, 119.92], [17.46, 119.73], [17.48, 119.58], [17.43, 119.39], [14.8, 125.84], [15.1, 125.45], [15.5, 125.07], [16.21, 124.23], [16.5, 123.78], [19.3, 119.85], [19.53, 119.76], [19.73, 119.7], [19.88, 119.59], [20.05, 119.8], [19.95, 119.87], [19.8, 119.95], [19.57, 120.06], [19.32, 120.2], [17.35, 119.2], [17.3, 119.0], [17.25, 118.83], [17.11, 118.69], [17.12, 118.55]]",3,0,3,0,52.37280702,982.1973684000001,5.736842105,231.4210526,94.6,11345625.0,82071837051.0,6829284.0,38925550373.0,0.0,0.0,83.91580741,585379.0,512.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,4478491,92414158,77991755,86326250,93966780,102113212,109581078.0,37777108.0,4757458.0,4828283.0,608.0,2010,93966780.0,Population_2010,37152913.26887081,4678850.071167321,4748504.822988656
707,2009272N07164,MELOR,JPN,2009,WP,WP,TS,"['2009-10-07 15:00:00', '2009-10-07 18:00:00', '2009-10-07 19:00:00', '2009-10-07 20:00:00', '2009-10-07 21:00:00', '2009-10-08 00:00:00', '2009-10-08 03:00:00', '2009-10-08 06:00:00', '2009-10-08 09:00:00', '2009-10-07 12:00:00', '2009-10-08 12:00:00', '2009-10-08 15:00:00', '2009-10-08 18:00:00', '2009-10-08 21:00:00']","[[32.75, 135.55], [33.95, 136.57], [34.28, 136.9], [34.66, 137.15], [35.07, 137.47], [36.13, 138.64], [37.19, 139.76], [38.27, 141.1], [38.98, 142.28], [31.55, 134.45], [39.77, 143.47], [40.5, 144.51], [41.15, 145.51], [41.7, 146.6]]",6,5,1,-4,59.88095238,973.8035714,25.71428571,43.42857143,91.5,63379331.0,7356250000000.0,8284638.0,1071170000000.0,0.0,0.0,83.91580741,1000000.0,4.0,10485.665,0.033534562000000004,5919.5,99.76,-5.4164127970000004,42724.760369999996,0.0,82.93146341,90.4633869,351.2949246,3.0052338339999998,10.011000000000001,High,5119,128047000,126843000,127773000,128070000,127141000,126476461.0,104255800.0,91170240.0,22304902.0,392.0,2010,128070000.0,Population_2010,104237076.77520107,91153866.80159287,22300896.278550792
708,2009299N12153,MIRINAE,PHL,2009,WP,WP,TS,"['2009-10-30 09:00:00', '2009-10-30 12:00:00', '2009-10-30 15:00:00', '2009-10-30 18:00:00', '2009-10-30 21:00:00', '2009-10-31 00:00:00', '2009-10-31 03:00:00', '2009-10-30 03:00:00', '2009-10-30 06:00:00', '2009-10-31 06:00:00', '2009-10-31 09:00:00']","[[14.78, 123.94], [14.65, 123.25], [14.45, 122.53], [14.28, 121.78], [14.2, 121.01], [14.18, 120.28], [14.15, 119.63], [15.05, 125.14], [14.9, 124.58], [14.15, 119.03], [14.16, 118.4]]",0,0,0,0,61.40909091,976.3181818,13.18181818,262.1818182,98.0,44353020.0,397447000000.0,24399951.0,175341000000.0,0.0,0.0,83.91580741,15194.0,39.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,802175,92414158,77991755,86326250,93966780,102113212,109581078.0,42464484.0,12078413.0,28023308.0,608.0,2010,93966780.0,Population_2010,41762839.311557464,11878840.238765806,27560276.229478803
709,2009299N12153,MIRINAE,VNM,2009,WP,WP,TS,"['2009-11-02 03:00:00', '2009-11-02 06:00:00', '2009-11-02 09:00:00', '2009-11-02 12:00:00', '2009-11-02 15:00:00', '2009-11-02 00:00:00']","[[13.08, 110.3], [12.9, 109.72], [12.79, 109.11], [12.73, 108.47], [12.72, 107.76], [13.3, 110.88]]",21,0,21,0,45.04166667,990.6944444000001,12.66666667,259.1666667,78.3,7285050.0,60834117102.0,1136831.0,8970832644.0,0.0,0.0,83.91580741,280000.0,124.0,311.502,0.07233708900000001,5080.3,115.89,5.397897542999999,1250.7957609999999,30659999.89,74.745,112.7815365,280.879324,4.159313982,70.238,Low_Middle,500145,87092252,79910412,83832661,87967651,92677076,97338579.0,5780234.0,1870534.25,3477862.0,704.0,2010,87967651.0,Population_2010,5722712.729330104,1851919.8639921737,3443252.4943200313
710,2009308N11279,IDA,NIC,2009,NAm,CS,TS,"['2009-11-05 00:00:00', '2009-11-05 03:00:00', '2009-11-05 06:00:00', '2009-11-05 09:00:00', '2009-11-05 12:00:00', '2009-11-05 15:00:00', '2009-11-05 18:00:00', '2009-11-05 21:00:00', '2009-11-06 00:00:00', '2009-11-06 03:00:00', '2009-11-06 06:00:00', '2009-11-06 09:00:00', '2009-11-06 12:00:00', '2009-11-04 18:00:00', '2009-11-04 21:00:00']","[[12.3, -82.8], [12.46, -83.06], [12.6, -83.3], [12.75, -83.47], [12.9, -83.6], [13.04, -83.72], [13.2, -83.8], [13.38, -83.86], [13.6, -83.9], [13.84, -83.97], [14.1, -84.0], [14.38, -83.96], [14.7, -83.9], [11.8, -82.3], [12.06, -82.55]]",21,12,9,0,48.06666667,996.4,5.333333333,260.46666669999996,62.6,795593.0,4647905836.0,0.0,0.0,0.0,0.0,83.91580741,,,,0.28717997300000003,2076.7,117.62,-3.292815113,1460.033226,7860000.0139999995,72.167,58.21160674,47.74410836,3.87,43.278999999999996,Low_Middle,19897,5745526,5069302,5438690,5824065,6223240,,431207.09375,212333.1875,95117.3046875,558.0,2010,5824065.0,Population_2010,425392.15625599347,209469.82038217722,93834.62360601283
711,2009308N11279,IDA,MEX,2009,NAm,CS,TS,"['2009-11-08 12:00:00', '2009-11-08 15:00:00', '2009-11-08 18:00:00', '2009-11-08 06:00:00', '2009-11-08 09:00:00', '2009-11-08 21:00:00', '2009-11-09 00:00:00']","[[20.9, -85.8], [21.38, -86.02], [21.9, -86.2], [20.1, -85.3], [20.47, -85.58], [22.42, -86.31], [23.0, -86.5]]",12,0,12,2,84.85714286,980.0,10.71428571,335.2857143,60.6,736690.0,6412845014.0,0.0,0.0,0.0,0.0,83.91580741,,,714.057,0.20674192100000002,3433.7,105.21,-5.285744137,8947.741473999999,1539999.969,75.128,73.97358941,57.85328172,5.09,22.48,High_Middle,40000,112463887,98899845,106005203,114092963,121858258,128932753.0,1071593.25,26597.087890625,0.0,484.0,2010,114092963.0,Population_2010,1056292.50927564,26217.321457944065,0.0
712,2009346S10172,MICK,FJI,2009,SP,SP,TS,"['2009-12-13 21:00:00', '2009-12-14 00:00:00', '2009-12-14 03:00:00', '2009-12-14 06:00:00', '2009-12-14 09:00:00', '2009-12-14 12:00:00', '2009-12-14 15:00:00', '2009-12-13 18:00:00', '2009-12-14 18:00:00', '2009-12-14 21:00:00']","[[-16.88, 177.06], [-17.35, 177.45], [-17.81, 177.84], [-18.2, 178.2], [-18.49, 178.48], [-18.7, 178.7], [-18.88, 178.85], [-16.4, 176.7], [-19.05, 179.05], [-19.26, 179.41]]",0,0,0,0,52.9,982.15,8.9,136.3,82.6,773503.0,2896374461.0,483106.0,1828289572.0,0.0,0.0,83.91580741,13300.0,2.0,65.564,0.19633638899999997,2819.0,87.12,-1.3860377080000001,3573.39255,3810000.002,66.559,74.97332004,46.72342638,4.867142857,48.342,High_Middle,3845,853637,811006,821604,859818,868627,896445.0,,,,,2010,859818.0,Population_2010,,,
713,2010066S19050,HUBERT,MDG,2010,SI,SI,TS,"['2010-03-07 06:00:00', '2010-03-07 09:00:00', '2010-03-07 12:00:00', '2010-03-07 15:00:00', '2010-03-07 18:00:00', '2010-03-07 21:00:00', '2010-03-08 00:00:00', '2010-03-08 03:00:00', '2010-03-08 06:00:00', '2010-03-08 09:00:00', '2010-03-10 06:00:00', '2010-03-10 09:00:00', '2010-03-10 12:00:00', '2010-03-10 15:00:00', '2010-03-10 18:00:00', '2010-03-10 21:00:00', '2010-03-11 00:00:00', '2010-03-11 03:00:00', '2010-03-11 06:00:00', '2010-03-11 09:00:00', '2010-03-11 12:00:00', '2010-03-11 15:00:00', '2010-03-11 18:00:00', '2010-03-11 21:00:00', '2010-03-12 00:00:00', '2010-03-12 03:00:00', '2010-03-12 06:00:00', '2010-03-12 09:00:00', '2010-03-12 12:00:00', '2010-03-12 15:00:00', '2010-03-12 18:00:00', '2010-03-12 21:00:00', '2010-03-13 00:00:00', '2010-03-13 03:00:00', '2010-03-08 12:00:00', '2010-03-08 15:00:00', '2010-03-08 18:00:00', '2010-03-08 21:00:00', '2010-03-09 00:00:00', '2010-03-09 03:00:00', '2010-03-09 06:00:00', '2010-03-09 15:00:00', '2010-03-09 18:00:00', '2010-03-09 21:00:00', '2010-03-10 00:00:00', '2010-03-10 03:00:00', '2010-03-13 06:00:00', '2010-03-13 09:00:00', '2010-03-13 12:00:00', '2010-03-13 15:00:00']","[[-18.6, 49.7], [-18.64, 49.65], [-18.7, 49.6], [-18.8, 49.54], [-18.9, 49.5], [-18.95, 49.48], [-19.0, 49.5], [-19.09, 49.52], [-19.2, 49.6], [-19.31, 49.78], [-20.85, 49.4], [-20.93, 49.2], [-20.95, 49.0], [-20.99, 48.8], [-21.0, 48.6], [-20.95, 48.41], [-20.85, 48.25], [-20.67, 48.13], [-20.55, 48.0], [-20.66, 47.78], [-20.84, 47.56], [-20.98, 47.44], [-21.12, 47.36], [-21.26, 47.27], [-21.5, 47.1], [-21.84, 46.89], [-22.3, 46.6], [-22.88, 46.18], [-23.5, 45.7], [-24.09, 45.24], [-24.6, 44.8], [-25.02, 44.42], [-25.3, 44.0], [-25.37, 43.35], [-19.4, 50.0], [-19.47, 50.22], [-19.5, 50.4], [-19.45, 50.52], [-19.36, 50.66], [-19.42, 50.8], [-19.54, 50.89], [-20.06, 50.69], [-20.25, 50.45], [-20.35, 50.15], [-20.45, 49.85], [-20.66, 49.61], [-25.4, 42.8], [-25.64, 42.63], [-25.9, 42.6], [-26.03, 42.47]]",9,7,2,-1,24.99,1002.14,5.26,205.16,50.4,1867754.0,573098941.0,0.0,0.0,0.0,0.0,85.29206059999999,,120.0,23.775,0.165471803,3271.6,118.98,0.619239746,471.95921160000006,32500000.33,63.388000000000005,36.45921073,36.3717715,2.605,68.062,Low,192132,21151640,15766806,18336724,21151640,24234088,27691018.0,3223623.25,1232180.0,896177.0,450.0,2010,21151640.0,Population_2010,3223623.25,1232180.0,896177.0
714,2010149N13266,AGATHA,GTM,2010,EP,EP,TS,"['2010-05-29 18:00:00', '2010-05-29 21:00:00', '2010-05-29 22:30:00', '2010-05-30 00:00:00', '2010-05-30 03:00:00', '2010-05-30 06:00:00', '2010-05-30 09:00:00', '2010-05-29 12:00:00', '2010-05-29 15:00:00']","[[13.9, -92.5], [14.22, -92.26], [14.4, -92.1], [14.6, -91.9], [14.93, -91.68], [15.2, -91.6], [15.45, -91.51], [13.3, -93.1], [13.58, -92.79]]",21,0,21,0,33.55555556,1003.1111109999999,7.555555556,34.88888889,41.7,1657790.0,10340870429.0,0.0,0.0,0.0,0.0,85.29206059999999,650000.0,174.0,4.0908653589999995,0.081752964,1996.6,120.26,2.8694877560000003,2825.4839629999997,6799999.84,71.48100000000001,123.4959332,136.52871409999997,2.88,51.597,High_Middle,397962,14630417,11650743,13096028,14630417,16252429,,9129342.0,3577751.25,967745.0,320.0,2010,14630417.0,Population_2010,9129342.0,3577751.25,967745.0
715,2010151N14065,PHET,PAK,2010,NI,AS,TS,"['2010-06-06 09:00:00', '2010-06-06 12:00:00', '2010-06-06 15:00:00', '2010-06-06 18:00:00', '2010-06-06 21:00:00', '2010-06-05 06:00:00', '2010-06-05 09:00:00', '2010-06-05 12:00:00', '2010-06-05 15:00:00', '2010-06-05 18:00:00', '2010-06-05 21:00:00', '2010-06-06 00:00:00', '2010-06-06 03:00:00', '2010-06-06 06:00:00']","[[24.25, 66.55], [24.55, 67.15], [24.96, 67.89], [25.1, 68.65], [25.69, 69.56], [24.15, 61.0], [24.08, 61.15], [24.0, 61.55], [23.92, 61.96], [23.85, 62.45], [23.75, 63.09], [23.7, 64.05], [23.77, 64.98], [23.95, 65.9]]",21,0,21,0,32.17857143,994.8571429,12.78571429,83.42857143,46.4,1740099.0,12234539991.0,0.0,0.0,0.0,0.0,85.29206059999999,80000.0,23.0,332.9572972,0.163801359,2611.0,113.79,1.606688629,987.4097230000001,73110000.26,65.264,55.27994563,232.7530108,1.51,65.003,Low_Middle,4000,179424641,142343578,160304008,179424641,199426964,,26530508.0,23573078.0,10617833.0,586.0,2010,179424641.0,Population_2010,26530508.0,23573078.0,10617833.0
716,2010176N16278,ALEX,MEX,2010,NAm,GM,TS,"['2010-06-27 09:00:00', '2010-06-27 12:00:00', '2010-06-27 15:00:00', '2010-06-27 18:00:00', '2010-06-27 21:00:00', '2010-06-28 00:00:00', '2010-06-28 03:00:00', '2010-06-28 06:00:00', '2010-06-28 09:00:00', '2010-06-28 12:00:00', '2010-06-30 21:00:00', '2010-07-01 00:00:00', '2010-07-01 02:00:00', '2010-07-01 03:00:00', '2010-07-01 06:00:00', '2010-07-01 09:00:00', '2010-07-01 12:00:00', '2010-07-01 15:00:00', '2010-07-01 18:00:00', '2010-07-01 21:00:00', '2010-06-28 15:00:00', '2010-06-28 18:00:00', '2010-06-28 21:00:00', '2010-06-29 00:00:00', '2010-06-29 03:00:00', '2010-06-29 06:00:00', '2010-06-30 18:00:00']","[[18.26, -89.56], [18.5, -90.0], [18.71, -90.39], [18.9, -90.7], [19.06, -90.93], [19.2, -91.1], [19.34, -91.27], [19.5, -91.4], [19.75, -91.52], [20.0, -91.6], [24.39, -96.77], [24.3, -97.3], [24.2, -97.7], [24.17, -97.88], [24.1, -98.4], [23.83, -98.94], [23.5, -99.5], [23.25, -100.09], [23.1, -100.7], [23.11, -101.3], [20.16, -91.67], [20.3, -91.7], [20.46, -91.69], [20.7, -91.7], [21.06, -91.74], [21.5, -91.9], [24.3, -96.2]]",9,9,0,0,55.77777778,980.3333332999998,7.962962963,273.4814815,111.1,5870742.0,128731000000.0,761658.0,18329036731.0,14242.0,656099626.0,85.29206059999999,2000000.0,22.0,908.9481707999998,0.20603374100000002,3500.9,107.47,5.118118143,9271.398233,1999999.899,75.065,80.09564358,58.69130533,5.01,22.185,High_Middle,170000,114092963,98899845,106005203,114092963,121858258,128932753.0,13319724.0,1131933.5,558008.1875,484.0,2010,114092963.0,Population_2010,13319724.0,1131933.5,558008.1875
717,2010191N12138,CONSON,PHL,2010,WP,WP,TS,"['2010-07-13 00:00:00', '2010-07-13 03:00:00', '2010-07-13 06:00:00', '2010-07-13 09:00:00', '2010-07-13 12:00:00', '2010-07-13 15:00:00', '2010-07-13 18:00:00', '2010-07-13 21:00:00', '2010-07-14 00:00:00', '2010-07-12 21:00:00', '2010-07-14 03:00:00', '2010-07-14 06:00:00', '2010-07-14 09:00:00']","[[14.28, 124.85], [14.29, 124.16], [14.32, 123.53], [14.41, 122.89], [14.47, 122.28], [14.41, 121.67], [14.38, 121.05], [14.51, 120.35], [14.75, 119.65], [14.26, 125.65], [15.06, 119.01], [15.4, 118.45], [15.75, 118.04]]",9,1,8,0,58.78846154,978.6538462000001,12.84615385,282.0769231,81.1,47412959.0,424489000000.0,21614918.0,148678000000.0,0.0,0.0,85.29206059999999,8675.0,146.0,460.19405480000006,0.056402912,3231.9,111.8,7.63226478,2124.05677,30770000.34,69.82300000000001,88.48886596,315.14498439999994,1.84,54.668,Low_Middle,585474,93966780,77991755,86326250,93966780,102113212,109581078.0,34543196.0,27925144.0,6105378.5,608.0,2010,93966780.0,Population_2010,34543196.0,27925144.0,6105378.5
718,2010191N12138,CONSON,VNM,2010,WP,WP,TS,"['2010-07-17 06:00:00', '2010-07-17 09:00:00', '2010-07-17 12:00:00', '2010-07-17 15:00:00', '2010-07-17 18:00:00', '2010-07-17 21:00:00']","[[20.0, 107.33], [20.32, 107.02], [20.57, 106.67], [20.83, 106.32], [21.02, 105.95], [21.14, 105.58]]",15,12,3,0,42.98611111,990.625,8.0,304.8333333,61.3,25185935.0,147223000000.0,0.0,0.0,0.0,0.0,85.29206059999999,500.0,11.0,426.91573,0.073179172,5177.5,118.59,6.423238217000001,1317.8907060000001,32130000.16,74.837,126.83094270000001,283.70255430000003,5.36,69.583,Low_Middle,1500,87967651,79910412,83832661,87967651,92677076,97338579.0,23903020.0,20859618.0,12610995.0,704.0,2010,87967651.0,Population_2010,23903020.0,20859618.0,12610995.0
719,2010233N17119,MINDULLE,VNM,2010,WP,WP,TS,"['2010-08-24 00:00:00', '2010-08-24 03:00:00', '2010-08-24 06:00:00', '2010-08-24 09:00:00', '2010-08-24 12:00:00', '2010-08-24 15:00:00', '2010-08-24 18:00:00', '2010-08-24 21:00:00', '2010-08-23 06:00:00', '2010-08-23 09:00:00', '2010-08-23 12:00:00', '2010-08-23 15:00:00', '2010-08-23 18:00:00', '2010-08-23 21:00:00']","[[18.1, 107.25], [18.39, 106.74], [18.62, 106.28], [18.82, 105.88], [18.98, 105.5], [19.08, 105.07], [19.18, 104.67], [19.29, 104.35], [16.3, 110.05], [16.48, 109.56], [16.73, 109.12], [17.04, 108.72], [17.4, 108.3], [17.76, 107.79]]",21,12,9,0,46.36309524,987.0714286,9.571428571,297.35714289999993,68.1,16087825.0,91065990514.0,118982.0,556979678.0,0.0,0.0,85.29206059999999,44000.0,14.0,426.91573,0.073179172,5177.5,118.59,6.423238217000001,1317.8907060000001,32130000.16,74.837,126.83094270000001,283.70255430000003,5.36,69.583,Low_Middle,20700,87967651,79910412,83832661,87967651,92677076,97338579.0,4571035.0,2933991.25,739174.25,704.0,2010,87967651.0,Population_2010,4571035.0,2933991.25,739174.25
720,2010234N14267,FRANK,MEX,2010,EP,EP,TS,"['2010-08-21 18:00:00', '2010-08-21 21:00:00', '2010-08-22 00:00:00', '2010-08-22 21:00:00', '2010-08-23 00:00:00', '2010-08-23 03:00:00', '2010-08-23 06:00:00', '2010-08-23 09:00:00', '2010-08-23 12:00:00', '2010-08-23 15:00:00', '2010-08-23 18:00:00', '2010-08-23 21:00:00', '2010-08-24 00:00:00', '2010-08-24 03:00:00', '2010-08-24 06:00:00', '2010-08-24 09:00:00']","[[13.9, -93.3], [13.84, -93.54], [13.8, -93.8], [13.94, -96.05], [14.0, -96.4], [14.08, -96.74], [14.2, -97.1], [14.34, -97.53], [14.5, -98.0], [14.66, -98.46], [14.8, -98.9], [14.91, -99.31], [15.0, -99.7], [15.1, -100.11], [15.2, -100.5], [15.3, -100.81]]",15,0,15,0,43.9375,1000.125,7.3125,281.0,81.0,,,,,,,85.29206059999999,,6.0,908.9481707999998,0.20603374100000002,3500.9,107.47,5.118118143,9271.398233,1999999.899,75.065,80.09564358,58.69130533,5.01,22.185,High_Middle,154000,114092963,98899845,106005203,114092963,121858258,128932753.0,,,,,2010,114092963.0,Population_2010,,,
721,2010240N15142,KOMPASU,KOR,2010,WP,WP,TS,"['2010-09-01 18:00:00', '2010-09-01 21:00:00', '2010-09-02 00:00:00', '2010-09-02 03:00:00', '2010-09-01 06:00:00', '2010-09-01 09:00:00', '2010-09-01 12:00:00', '2010-09-01 15:00:00']","[[36.4, 125.35], [37.32, 126.1], [38.1, 127.15], [38.74, 128.36], [32.3, 124.67], [33.27, 124.63], [34.27, 124.75], [35.36, 124.92]]",21,0,21,1,68.15625,972.125,21.625,69.25,105.3,,,,,,,85.29206059999999,,12.0,12942.72733,0.030411200000000003,6202.2,101.23,6.496793586,22086.95292,0.0,80.11707317,102.4656157,509.8159671,4.04247732,18.064,High,41500,49554112,47008111,48184561,49554112,51014947,,,,,,2010,49554112.0,Population_2010,,,
722,2010240N15142,KOMPASU,PRK,2010,WP,WP,TS,"['2010-09-02 06:00:00', '2010-09-02 09:00:00']","[[39.25, 129.7], [39.68, 131.02]]",3,1,2,0,46.0,990.125,22.5,67.0,105.3,,,,,,,85.29206059999999,,20.0,1.619251323,0.09776430900000001,3424.0,97.81,,,11220000.27,69.571,1.759427616,203.8770534,,39.623000000000005,Low,40000,24548836,22929075,23904167,24548836,25183833,,,,,,2010,24548836.0,Population_2010,,,
723,2010249N24125,MERANTI,CHN,2010,WP,WP,TS,"['2010-09-09 18:00:00', '2010-09-09 21:00:00', '2010-09-10 00:00:00', '2010-09-10 03:00:00', '2010-09-10 06:00:00', '2010-09-10 09:00:00', '2010-09-10 12:00:00', '2010-09-10 15:00:00', '2010-09-10 18:00:00', '2010-09-10 21:00:00', '2010-09-11 00:00:00', '2010-09-11 03:00:00', '2010-09-11 06:00:00', '2010-09-11 09:00:00']","[[24.32, 118.78], [24.86, 118.71], [25.43, 118.67], [26.12, 118.64], [26.8, 118.68], [27.35, 118.85], [27.86, 119.12], [28.44, 119.39], [29.07, 119.77], [29.78, 120.31], [30.5, 120.97], [31.16, 121.62], [31.77, 122.33], [32.3, 123.12]]",15,0,15,0,34.45833333,997.5476189999999,14.5,99.5,76.9,29676572.0,625874000000.0,5187781.0,98271738438.0,0.0,0.0,85.29206059999999,,3.0,17193.8774,0.08015220099999999,5524.9,119.96,10.63614046,4550.453596,38390000.35,74.40899999999999,62.75543093,142.4877396,1.79,50.773999999999994,High_Middle,186000,1337705000,1262645000,1303720000,1337705000,1371220000,1439323776.0,80721616.0,24022992.0,33507436.0,156.0,2010,1337705000.0,Population_2010,80721616.0,24022992.0,33507436.0
724,2010256N17137,FANAPI,TWN,2010,WP,WP,TS,"['2010-09-18 21:00:00', '2010-09-19 00:00:00', '2010-09-19 03:00:00', '2010-09-19 06:00:00', '2010-09-19 09:00:00', '2010-09-19 12:00:00', '2010-09-19 15:00:00', '2010-09-19 18:00:00']","[[23.88, 122.41], [23.7, 121.65], [23.32, 121.1], [23.1, 120.67], [23.16, 120.22], [23.32, 119.78], [23.42, 119.39], [23.5, 118.92]]",21,0,21,1,76.21875,960.78125,10.25,266.625,116.4,23150365.0,4799270000000.0,6773176.0,1698310000000.0,356226.0,114868000000.0,85.29206059999999,63100.0,2.0,17193.8774,0.08015220099999999,5524.9,119.96,10.63614046,4550.453596,38390000.35,74.40899999999999,62.75543093,142.4877396,1.79,50.773999999999994,High_Middle,100,23187551,21966527,22705713,23187551,23557477,,20181648.0,16997604.0,1883335.125,158.0,2010,23187551.0,Population_2010,20181648.0,16997604.0,1883335.125
