SID;NAME;ISO;YEAR;BASIN;SUB BASIN;NATURE;ISO_TIME;COORDS;TOTAL_HRS;DAY_HRS;NIGHT_HRS;USA_SSHS;WIND_CALC_MEAN;PRES_CALC_MEAN;STORM_SPD_MEAN;STORM_DR_MEAN;V_LAND_KN;34KN_POP;34KN_ASSETS;64KN_POP;64KN_ASSETS;96KN_POP;96KN_ASSETS;CPI;TOTAL_DAMAGE_(000$);TOTAL_DEATHS;Air transport, freight (million ton-km);Arable land (hectares per person);Cereal yield (kg per hectare);Food production index (2004-2006 = 100);GDP growth (annual %);GDP per capita (constant 2010 US$);Net flows from UN agencies US$;Life expectancy at birth, total (years);Mobile cellular subscriptions (per 100 people);Population density (people per sq. km of land area);Adjusted savings: education expenditure (% of GNI);Rural population (% of total population);Income_level_Final;TOTAL_AFFECTED;Population, total;Population_2000;Population_2005;Population_2010;Population_2015;
1992289N08135;COLLEEN;THA;1992;WP;WP;TS;['1992-10-28 21:00:00', '1992-10-29 00:00:00', '1992-10-29 03:00:00', '1992-10-29 06:00:00', '1992-10-29 09:00:00', '1992-10-29 12:00:00', '1992-10-29 15:00:00'];[[14.6, 105.53], [14.62, 104.93], [14.66, 104.37], [14.74, 103.77], [14.96, 103.06], [15.28, 102.3], [15.95, 100.75]];18;0;18;-1;19.14285714;1003.166667;15.57142857;283.2857143;47.4;2414954;14774651874;0;0;0;0;54.88464241;;;925.9000244;0.298178439;2254.1;77.92;8.083388023;2874.132474;57640000.67;70.281;0.433453684;113.1574723;2.5;70.237;Low_Middle;160550;57811021;62952642;65416189;67195028;68714511;
1992338S04173;JONI;FJI;1992;SP;SP;TS;['1992-12-10 03:00:00', '1992-12-10 06:00:00', '1992-12-10 09:00:00', '1992-12-10 12:00:00', '1992-12-10 15:00:00', '1992-12-10 18:00:00', '1992-12-10 21:00:00', '1992-12-11 00:00:00', '1992-12-09 15:00:00', '1992-12-09 18:00:00', '1992-12-09 21:00:00', '1992-12-10 00:00:00', '1992-12-11 03:00:00', '1992-12-11 06:00:00', '1992-12-11 09:00:00'];[[-17.12, 176.73], [-17.45, 176.8], [-17.79, 176.93], [-18.1, 177.1], [-18.32, 177.29], [-18.5, 177.5], [-18.71, 177.68], [-18.95, 177.9], [-15.91, 176.69], [-16.2, 176.7], [-16.49, 176.69], [-16.8, 176.7], [-19.23, 178.21], [-19.5, 178.55], [-19.71, 178.84]];6;1;5;3;92.35555556;947.9666667;6.533333333;140.2666667;122.3;729784;2727755593;320030;1299066195;153667;553879101;54.88464241;1600;1;33.79999924;0.24178307;2154;99.38;6.10000191;2956.745625;2179999.948;65.278;0;40.74816639;4.5664804;56.844;Low_Middle;2000;744469;811006;821604;859818;868627;
1992358S07161;KINA;FJI;1993;SP;SP;TS;['1993-01-02 09:00:00', '1993-01-02 12:00:00', '1993-01-02 15:00:00', '1993-01-02 18:00:00', '1993-01-02 00:00:00', '1993-01-02 03:00:00', '1993-01-02 06:00:00', '1993-01-02 21:00:00', '1993-01-03 00:00:00'];[[-16.83, 177.81], [-17.17, 178.23], [-17.44, 178.73], [-17.73, 179.27], [-16.23, 176.27], [-16.35, 176.8], [-16.53, 177.37], [-18.1, 179.8], [-18.5, 180.37]];15;0;15;-5;86.51851852;957.6666667;11.22222222;119.1111111;118.2;883189;3309639333;436507;1681893545;58608;226281946;56.50464564;100000;21;37.70000076;0.23842228;2275.5;97.67;2.130032421;2977.751027;1870000.024;65.218;0;41.32255063;4.5664804;56.067;Low_Middle;160003;754963;811006;821604;859818;868627;
1993083S12181;PREMA;VUT;1993;SP;SP;TS;['1993-03-29 09:00:00', '1993-03-29 12:00:00', '1993-03-29 15:00:00', '1993-03-29 00:00:00', '1993-03-29 03:00:00', '1993-03-29 06:00:00', '1993-03-29 18:00:00', '1993-03-29 21:00:00'];[[-16.67, 168.56], [-16.97, 168.33], [-17.33, 168.1], [-15.83, 169.3], [-16.09, 169.04], [-16.4, 168.8], [-17.73, 167.9], [-18.14, 167.72]];12;11;1;4;109.0833333;952.75;7.875;214.125;134.3;235827;838087270;114032;420903034;55341;231208732;56.50464564;6000;4;1.100000024;0.125200321;475.1;97.18;0.750740107;2509.718363;1240000.017;65.633;0;13.10451189;4.9315631;80.426;Low_Middle;12005;159744;184972;209282;236211;271130;
1993131S04158;ADEL;PNG;1993;SP;EA;TS;['1993-05-12 21:00:00', '1993-05-13 00:00:00', '1993-05-13 03:00:00', '1993-05-13 06:00:00', '1993-05-13 09:00:00', '1993-05-13 12:00:00', '1993-05-14 12:00:00', '1993-05-14 15:00:00', '1993-05-14 18:00:00', '1993-05-14 21:00:00', '1993-05-15 00:00:00', '1993-05-15 03:00:00', '1993-05-15 06:00:00', '1993-05-15 09:00:00', '1993-05-15 12:00:00', '1993-05-15 15:00:00', '1993-05-15 18:00:00', '1993-05-16 06:00:00', '1993-05-16 09:00:00', '1993-05-12 06:00:00', '1993-05-12 09:00:00', '1993-05-12 12:00:00', '1993-05-12 15:00:00', '1993-05-12 18:00:00', '1993-05-13 15:00:00', '1993-05-13 18:00:00', '1993-05-14 06:00:00', '1993-05-14 09:00:00', '1993-05-15 21:00:00', '1993-05-16 00:00:00', '1993-05-16 03:00:00'];[[-5.63, 156.16], [-5.8, 156.0], [-5.97, 155.78], [-6.21, 155.56], [-6.48, 155.25], [-6.82, 154.88], [-9.18, 150.78], [-9.34, 150.39], [-9.51, 150.02], [-9.68, 149.68], [-9.85, 149.41], [-10.0, 149.22], [-10.13, 148.97], [-10.3, 148.74], [-10.43, 148.43], [-10.48, 147.98], [-10.45, 147.3], [-9.0, 143.8], [-8.46, 143.18], [-5.0, 156.9], [-5.15, 156.75], [-5.3, 156.6], [-5.4, 156.45], [-5.5, 156.3], [-7.27, 154.5], [-7.75, 153.95], [-8.8, 151.68], [-8.99, 151.2], [-10.29, 146.5], [-9.97, 145.57], [-9.49, 144.48]];6;0;6;-1;31.7983871;992.05;9.387096774;248.0645161;73;804208;3157549833;276365;625713577;0;0;56.50464564;1500;15;14.60000038;0.038997375;2680;76.21;18.20228595;1915.549641;5679999.933;57.473;0;10.92843484;6.9;85.555;Low_Middle;40040;4949051;5847586;6494903;7310507;8107775;
1993164N04160;KORYN;PHL;1993;WP;WP;TS;['1993-06-25 15:00:00', '1993-06-25 18:00:00', '1993-06-25 21:00:00', '1993-06-26 00:00:00', '1993-06-26 03:00:00', '1993-06-26 06:00:00', '1993-06-25 06:00:00', '1993-06-25 12:00:00', '1993-06-26 09:00:00'];[[16.62, 123.3], [16.9, 122.58], [17.08, 121.84], [17.27, 121.15], [17.61, 120.56], [18.02, 119.97], [15.5, 125.08], [16.27, 123.97], [18.49, 119.3]];18;0;18;3;87.52777778;948.4444444;14.33333333;297.6666667;132;13800551;1.11457E+11;10601808;73392057841;7908538;47929892729;56.50464564;442;2;351.3999939;0.080863257;2212.5;73.38;2.116307179;1445.870003;29449999.78;67.628;0.153767828;223.3420666;2.250849;53.27;Low_Middle;43735;66593904;77991755;86326250;93966780;102113212;
1993169N13265;BEATRIZ;MEX;1993;EP;EP;TS;['1993-06-19 06:00:00', '1993-06-19 09:00:00', '1993-06-19 12:00:00', '1993-06-19 15:00:00', '1993-06-19 18:00:00', '1993-06-19 21:00:00', '1993-06-18 18:00:00', '1993-06-18 21:00:00', '1993-06-19 00:00:00', '1993-06-19 03:00:00'];[[14.8, -96.9], [14.98, -97.09], [15.2, -97.3], [15.5, -97.56], [15.9, -97.8], [16.42, -97.93], [13.9, -96.2], [14.09, -96.35], [14.3, -96.5], [14.55, -96.69]];21;0;21;0;44.5;999.5;7.1;325.3;55.5;2094344;31262801416;0;0;0;0;56.50464564;1670000;7;150.8999939;0.254227229;2639.4;71.9;1.941155848;8117.089816;33110000.13;71.953;0.435689797;45.5903907;2.7;27.402;High_Middle;10000;88625440;98899845;106005203;114092963;121858258;
1993169N21268;ARLENE;MEX;1993;NAm;GM;TS;['1993-06-18 00:00:00', '1993-06-18 03:00:00', '1993-06-18 06:00:00'];[[20.5, -91.9], [20.66, -92.08], [20.8, -92.3]];6;0;6;-1;25;1005.333333;5;307.3333333;35.1;;;;;;;56.50464564;1670000;7;150.8999939;0.254227229;2639.4;71.9;1.941155848;8117.089816;33110000.13;71.953;0.435689797;45.5903907;2.7;27.402;High_Middle;10000;88625440;98899845;106005203;114092963;121858258;
1993186N13262;CALVIN;MEX;1993;EP;EP;TS;['1993-07-07 03:00:00', '1993-07-07 06:00:00', '1993-07-07 09:00:00', '1993-07-07 12:00:00', '1993-07-07 15:00:00', '1993-07-07 18:00:00', '1993-07-07 21:00:00', '1993-07-08 00:00:00', '1993-07-08 03:00:00', '1993-07-08 12:00:00', '1993-07-08 15:00:00', '1993-07-08 17:00:00', '1993-07-08 18:00:00', '1993-07-08 21:00:00', '1993-07-06 12:00:00', '1993-07-06 15:00:00', '1993-07-06 18:00:00', '1993-07-06 21:00:00', '1993-07-07 00:00:00', '1993-07-08 06:00:00', '1993-07-08 09:00:00'];[[17.15, -102.73], [17.5, -103.2], [17.81, -103.65], [18.2, -104.1], [18.77, -104.57], [19.4, -105.0], [19.91, -105.27], [20.5, -105.6], [21.33, -106.17], [23.5, -108.6], [23.76, -109.45], [23.8, -109.87], [23.8, -110.0], [23.69, -110.46], [15.4, -100.4], [15.78, -100.98], [16.1, -101.6], [16.45, -101.97], [16.8, -102.3], [22.2, -106.9], [22.96, -107.73]];6;1;5;2;67.85714286;983.1428571;13.57142857;306.3809524;99.8;6448325;1.18521E+11;1134153;21047181512;150490;1879852267;56.50464564;;30;150.8999939;0.254227229;2639.4;71.9;1.941155848;8117.089816;33110000.13;71.953;0.435689797;45.5903907;2.7;27.402;High_Middle;34000;88625440;98899845;106005203;114092963;121858258;
1993217N10320;BRET;NIC;1993;NAm;CS;TS;['1993-08-11 00:00:00', '1993-08-11 03:00:00', '1993-08-11 06:00:00', '1993-08-11 09:00:00', '1993-08-10 12:00:00'];[[11.4, -85.0], [11.53, -85.4], [11.7, -85.8], [11.93, -86.27], [11.1, -82.6]];12;4;8;-1;25.4;1007;10;289.2;45.6;184944;922317554;0;0;0;0;56.50464564;;37;3.799999952;0.302521212;1787.1;55.4;-0.392936019;1051.36173;9629999.966;66.297;0.007260509;37.08240818;3.8884511;46.093;Low;123000;4462497;5069302;5438690;5824065;6223240;
1993217N10320;BRET;VEN;1993;NAm;CS;TS;['1993-08-07 12:00:00', '1993-08-07 15:00:00', '1993-08-07 18:00:00', '1993-08-07 21:00:00', '1993-08-08 00:00:00', '1993-08-08 03:00:00', '1993-08-08 06:00:00', '1993-08-08 08:00:00', '1993-08-08 09:00:00', '1993-08-08 12:00:00', '1993-08-08 15:00:00', '1993-08-08 18:00:00'];[[10.8, -62.4], [10.8, -63.27], [10.8, -64.1], [10.78, -64.89], [10.8, -65.7], [10.91, -66.61], [11.0, -67.6], [11.0, -68.3], [11.0, -68.65], [11.0, -69.7], [11.01, -70.76], [11.0, -71.8]];6;6;0;0;42;1006.333333;18.83333333;270.9166667;51;974849;2154322191;0;0;0;0;56.50464564;4500;100;153.1999969;0.12366238;2939.6;79.01;0.275388158;13047.7613;5129999.964;71.079;0.868824571;23.82733519;4.1;14.648;High_Middle;5900;21016901;24192446;26432447;28439940;30081829;
1993224N07153;TASHA;CHN;1993;WP;WP;TS;['1993-08-20 12:00:00', '1993-08-20 15:00:00', '1993-08-20 18:00:00', '1993-08-20 21:00:00', '1993-08-21 00:00:00', '1993-08-21 03:00:00', '1993-08-21 06:00:00', '1993-08-21 09:00:00', '1993-08-21 12:00:00', '1993-08-21 15:00:00', '1993-08-21 18:00:00', '1993-08-21 21:00:00', '1993-08-22 00:00:00', '1993-08-22 03:00:00', '1993-08-22 06:00:00', '1993-08-22 09:00:00', '1993-08-20 03:00:00', '1993-08-20 06:00:00', '1993-08-20 09:00:00'];[[20.88, 112.62], [21.07, 112.29], [21.27, 111.92], [21.49, 111.49], [21.7, 111.03], [21.87, 110.59], [22.07, 110.15], [22.37, 109.68], [22.74, 109.22], [23.13, 108.78], [23.5, 108.3], [23.8, 107.82], [24.02, 107.3], [24.15, 106.78], [24.2, 106.34], [24.01, 106.74], [20.28, 113.65], [20.5, 113.3], [20.69, 112.96]];21;0;21;1;52.36111111;982.3421053;8.473684211;286.5263158;92.2;56543481;1.35871E+12;14346256;3.29522E+11;0;0;56.50464564;433920;28;1547;0.102932691;4562.1;56.49;13.86757602;998.4047893;106700000.3;69.496;0.052345838;125.522861;1.5;70.897;Low_Middle;2000213;1178440000;1262645000;1303720000;1337705000;1371220000;
1993233N13260;IRWIN;MEX;1993;EP;EP;TS;['1993-08-22 03:00:00', '1993-08-22 06:00:00', '1993-08-22 09:00:00', '1993-08-21 21:00:00', '1993-08-22 00:00:00'];[[17.5, -103.39], [18.2, -103.9], [18.56, -104.44], [16.08, -102.39], [16.7, -102.9]];21;0;21;0;53.2;1000.6;15.4;317.6;55.7;1139687;19319579300;0;0;0;0;56.50464564;;;150.8999939;0.254227229;2639.4;71.9;1.941155848;8117.089816;33110000.13;71.953;0.435689797;45.5903907;2.7;27.402;High_Middle;3000;88625440;98899845;106005203;114092963;121858258;
1993240N17142;YANCY;JPN;1993;WP;WP;TS;['1993-09-03 06:00:00', '1993-09-03 09:00:00', '1993-09-03 12:00:00', '1993-09-03 14:00:00', '1993-09-03 15:00:00', '1993-09-03 16:00:00', '1993-09-03 18:00:00', '1993-09-03 21:00:00', '1993-09-04 00:00:00', '1993-09-03 03:00:00', '1993-09-04 03:00:00'];[[30.9, 130.3], [31.81, 131.04], [32.77, 131.82], [33.4, 132.38], [33.76, 132.68], [34.13, 132.99], [34.95, 133.69], [36.17, 134.87], [37.2, 135.8], [30.16, 129.66], [38.27, 136.47]];21;0;21;3;74.29545455;963.0454545;24.54545455;34.27272727;136.6;53723458;6.6243E+12;19153729;2.47223E+12;4934275;6.9829E+11;56.50464564;1300000;48;5484.200195;0.037619644;4429.4;106.21;-0.517919847;39187.03454;0;79.29365854;1.695498287;341.5688426;3.4;22.254;High;30463;124536000;126843000;127773000;128070000;127141000;
1993250N17119;ABE;CHN;1993;WP;WP;TS;['1993-09-13 18:00:00', '1993-09-13 21:00:00', '1993-09-14 00:00:00', '1993-09-14 03:00:00', '1993-09-14 06:00:00', '1993-09-14 09:00:00', '1993-09-14 12:00:00', '1993-09-14 15:00:00', '1993-09-14 18:00:00', '1993-09-14 21:00:00', '1993-09-15 00:00:00', '1993-09-15 03:00:00', '1993-09-13 03:00:00', '1993-09-13 06:00:00', '1993-09-13 09:00:00', '1993-09-13 12:00:00', '1993-09-13 15:00:00'];[[22.62, 117.08], [22.86, 116.75], [23.1, 116.33], [23.29, 115.81], [23.47, 115.23], [23.68, 114.63], [23.88, 114.09], [24.05, 113.73], [24.2, 113.39], [24.37, 112.96], [24.55, 112.45], [24.73, 111.79], [22.01, 118.12], [22.12, 117.92], [22.22, 117.76], [22.32, 117.58], [22.45, 117.36]];21;0;21;3;61.03645833;977.8823529;8.176470588;296.9411765;83.7;;;;;;;56.50464564;12610;10;1547;0.102932691;4562.1;56.49;13.86757602;998.4047893;106700000.3;69.496;0.052345838;125.522861;1.5;70.897;Low_Middle;24428;1178440000;1262645000;1303720000;1337705000;1371220000;
1993252N11265;LIDIA;MEX;1993;EP;EP;TS;['1993-09-13 06:00:00', '1993-09-13 08:00:00', '1993-09-13 09:00:00', '1993-09-13 12:00:00', '1993-09-13 15:00:00', '1993-09-13 18:00:00', '1993-09-13 21:00:00', '1993-09-12 18:00:00', '1993-09-12 21:00:00', '1993-09-13 00:00:00', '1993-09-13 03:00:00'];[[23.9, -107.8], [24.37, -107.46], [24.7, -107.22], [25.9, -106.3], [26.95, -105.36], [27.9, -104.2], [28.78, -102.63], [21.6, -109.5], [22.04, -109.14], [22.5, -108.7], [23.17, -108.27]];21;0;21;2;67;984.5454545;21.36363636;38.72727273;129.59;;;;;;;56.50464564;;1;150.8999939;0.254227229;2639.4;71.9;1.941155848;8117.089816;33110000.13;71.953;0.435689797;45.5903907;2.7;27.402;High_Middle;30000;88625440;98899845;106005203;114092963;121858258;
1993261N11131;DOT;CHN;1993;WP;WP;TS;['1993-09-24 06:00:00', '1993-09-24 09:00:00', '1993-09-24 12:00:00', '1993-09-24 15:00:00', '1993-09-24 18:00:00', '1993-09-24 21:00:00', '1993-09-25 21:00:00', '1993-09-26 00:00:00', '1993-09-26 03:00:00', '1993-09-26 06:00:00', '1993-09-26 09:00:00', '1993-09-26 12:00:00', '1993-09-26 15:00:00', '1993-09-26 18:00:00', '1993-09-26 21:00:00', '1993-09-27 00:00:00', '1993-09-27 03:00:00', '1993-09-27 06:00:00', '1993-09-27 09:00:00', '1993-09-27 12:00:00', '1993-09-27 15:00:00', '1993-09-23 06:00:00', '1993-09-23 09:00:00', '1993-09-23 12:00:00', '1993-09-23 15:00:00', '1993-09-23 18:00:00', '1993-09-23 21:00:00', '1993-09-24 00:00:00', '1993-09-24 03:00:00', '1993-09-25 00:00:00', '1993-09-25 03:00:00', '1993-09-25 06:00:00', '1993-09-25 09:00:00', '1993-09-25 12:00:00', '1993-09-25 15:00:00', '1993-09-25 18:00:00'];[[18.82, 111.38], [18.97, 111.37], [19.1, 111.42], [19.2, 111.5], [19.32, 111.62], [19.5, 111.8], [20.9, 112.42], [21.05, 112.42], [21.31, 112.44], [21.62, 112.45], [21.97, 112.43], [22.29, 112.43], [22.53, 112.49], [22.74, 112.56], [22.96, 112.57], [23.18, 112.61], [23.48, 112.66], [23.8, 112.82], [24.2, 113.2], [24.4, 113.7], [24.68, 114.39], [18.35, 112.39], [18.45, 112.18], [18.55, 112.03], [18.57, 111.94], [18.55, 111.88], [18.53, 111.76], [18.55, 111.62], [18.67, 111.48], [19.7, 111.97], [19.93, 112.11], [20.15, 112.22], [20.34, 112.33], [20.5, 112.4], [20.66, 112.43], [20.8, 112.42]];12;10;2;-1;44.36805556;988.5606061;4.861111111;99.33333333;88.6;65814594;1.6107E+12;3976922;1.32355E+11;0;0;56.50464564;286370;1;1547;0.102932691;4562.1;56.49;13.86757602;998.4047893;106700000.3;69.496;0.052345838;125.522861;1.5;70.897;Low_Middle;250000;1178440000;1262645000;1303720000;1337705000;1371220000;
1993271N14134;FLO;PHL;1993;WP;WP;TS;['1993-10-03 21:00:00', '1993-10-04 00:00:00', '1993-10-04 03:00:00', '1993-10-04 06:00:00', '1993-10-04 09:00:00', '1993-10-04 12:00:00', '1993-10-04 15:00:00', '1993-10-04 18:00:00', '1993-10-04 21:00:00', '1993-10-05 00:00:00', '1993-10-05 03:00:00', '1993-10-05 06:00:00', '1993-10-05 09:00:00', '1993-10-05 12:00:00', '1993-10-05 15:00:00', '1993-10-05 18:00:00', '1993-10-05 21:00:00', '1993-10-06 00:00:00', '1993-10-06 03:00:00', '1993-10-06 06:00:00', '1993-10-03 12:00:00', '1993-10-03 15:00:00', '1993-10-03 18:00:00', '1993-10-06 09:00:00'];[[16.68, 123.2], [16.62, 122.78], [16.56, 122.36], [16.48, 121.95], [16.36, 121.54], [16.27, 121.12], [16.32, 120.7], [16.38, 120.3], [16.31, 119.91], [16.2, 119.67], [16.09, 119.74], [16.05, 119.95], [16.15, 120.1], [16.35, 120.28], [16.59, 120.45], [16.93, 120.67], [17.36, 120.94], [17.88, 121.3], [18.44, 121.76], [19.0, 122.33], [16.75, 124.22], [16.74, 123.94], [16.73, 123.6], [19.46, 122.94]];12;0;12;0;53.91666667;981.875;8.041666667;164.1666667;88.2;26788537;2.54092E+11;8580939;92031836061;0;0;56.50464564;188000;124;351.3999939;0.080863257;2212.5;73.38;2.116307179;1445.870003;29449999.78;67.628;0.153767828;223.3420666;2.250849;53.27;Low_Middle;1941566;66593904;77991755;86326250;93966780;102113212;
1993298N11154;IRA;CHN;1993;WP;WP;TS;['1993-11-04 09:00:00', '1993-11-04 12:00:00', '1993-11-04 15:00:00', '1993-11-04 18:00:00', '1993-11-04 21:00:00', '1993-11-04 03:00:00', '1993-11-04 06:00:00'];[[20.95, 112.03], [21.33, 111.76], [21.73, 111.51], [22.09, 111.29], [22.32, 111.09], [20.27, 112.62], [20.6, 112.3]];21;0;21;0;37.26190476;997.3571429;8.142857143;323.1428571;56.8;9032166;2.25722E+11;0;0;0;0;56.50464564;15890;;1547;0.102932691;4562.1;56.49;13.86757602;998.4047893;106700000.3;69.496;0.052345838;125.522861;1.5;70.897;Low_Middle;200000;1178440000;1262645000;1303720000;1337705000;1371220000;
1993322N09137;KYLE;VNM;1993;WP;WP;TS;['1993-11-23 09:00:00', '1993-11-23 12:00:00', '1993-11-23 15:00:00', '1993-11-23 18:00:00', '1993-11-23 03:00:00', '1993-11-23 06:00:00'];[[12.96, 109.84], [13.03, 109.22], [13.08, 108.57], [13.15, 107.88], [12.85, 111.07], [12.9, 110.45]];21;0;21;2;71.08333333;967.5;12.66666667;275.3333333;112.2;8374059;74509748737;3485337;32128548965;961303;7531083344;56.50464564;15000;130;;0.076292898;3361.6;56.28;8.072730657;506.9272974;69709999.79;71.399;0.005615467;222.1275861;2.3;78.613;Low_Middle;11506;72300308;79910412;83832661;87967651;92677076;
1993331N05172;LOLA;VNM;1993;WP;WP;TS;['1993-12-08 15:00:00', '1993-12-08 18:00:00', '1993-12-08 21:00:00', '1993-12-09 00:00:00', '1993-12-08 12:00:00'];[[11.64, 109.8], [11.93, 109.1], [12.27, 108.34], [12.63, 107.52], [11.43, 110.47]];21;0;21;3;68.35;974.2666667;15.6;291.8;127.9;8553203;92110915933;3992406;39381726246;1515767;13724214043;56.50464564;50000;73;;0.076292898;3361.6;56.28;8.072730657;506.9272974;69709999.79;71.399;0.005615467;222.1275861;2.3;78.613;Low_Middle;25235;72300308;79910412;83832661;87967651;92677076;
1993353N05159;NELL;PHL;1993;WP;WP;TS;['1993-12-26 00:00:00', '1993-12-26 03:00:00', '1993-12-26 06:00:00', '1993-12-26 09:00:00', '1993-12-26 12:00:00', '1993-12-26 15:00:00', '1993-12-26 18:00:00', '1993-12-26 21:00:00', '1993-12-27 00:00:00', '1993-12-27 03:00:00', '1993-12-27 06:00:00', '1993-12-27 09:00:00', '1993-12-27 12:00:00', '1993-12-27 15:00:00', '1993-12-27 18:00:00', '1993-12-25 21:00:00', '1993-12-27 21:00:00', '1993-12-28 00:00:00', '1993-12-28 03:00:00', '1993-12-28 06:00:00', '1993-12-29 00:00:00', '1993-12-29 03:00:00', '1993-12-29 06:00:00'];[[9.2, 126.78], [9.4, 126.17], [9.65, 125.58], [9.96, 124.95], [10.3, 124.33], [10.63, 123.72], [10.95, 123.12], [11.23, 122.55], [11.47, 122.0], [11.72, 121.45], [11.9, 120.92], [11.97, 120.41], [11.95, 119.9], [11.89, 119.4], [11.78, 118.92], [9.0, 127.44], [11.65, 118.49], [11.5, 118.1], [11.33, 117.72], [11.15, 117.38], [10.03, 116.2], [9.79, 116.12], [9.65, 115.95]];6;0;6;-5;49.30434783;985.8695652;10.43478261;269.6956522;99.4;25742053;2.549E+11;13550264;1.23769E+11;65327;374432706;56.50464564;17000;52;351.3999939;0.080863257;2212.5;73.38;2.116307179;1445.870003;29449999.78;67.628;0.153767828;223.3420666;2.250849;53.27;Low_Middle;366224;66593904;77991755;86326250;93966780;102113212;
1994036S09075;HOLLANDA;MUS;1994;SI;SI;TS;['1994-02-10 15:00:00', '1994-02-10 18:00:00', '1994-02-10 21:00:00', '1994-02-11 00:00:00', '1994-02-10 09:00:00', '1994-02-10 12:00:00'];[[-19.56, 57.88], [-19.87, 57.47], [-20.21, 57.05], [-20.57, 56.67], [-18.71, 58.72], [-19.2, 58.3]];21;0;21;3;93.11111111;942.3333333;10.83333333;225.3333333;118;1294326;47972786470;1294326;47972786470;1209811;44106447606;57.97797424;135400;2;88.30000305;0.083569515;3728.8;85.24;4.136142898;4406.835081;1970000.025;70.15853659;0.512145275;548.2;3.7676055;56.593;Low;2300;1112846;1186873;1228254;1250400;1262605;
1994088N09148;OWEN;PHL;1994;WP;WP;TS;['1994-04-03 18:00:00', '1994-04-03 21:00:00', '1994-04-04 00:00:00', '1994-04-04 03:00:00', '1994-04-04 06:00:00', '1994-04-04 09:00:00', '1994-04-04 12:00:00', '1994-04-04 15:00:00', '1994-04-04 18:00:00', '1994-04-04 21:00:00', '1994-04-05 00:00:00', '1994-04-05 06:00:00', '1994-04-05 09:00:00', '1994-04-05 12:00:00', '1994-04-05 15:00:00', '1994-04-03 09:00:00', '1994-04-03 12:00:00', '1994-04-03 15:00:00', '1994-04-05 03:00:00', '1994-04-05 18:00:00', '1994-04-05 21:00:00'];[[10.3, 126.42], [10.25, 126.17], [10.22, 125.8], [10.24, 125.18], [10.3, 124.47], [10.39, 123.87], [10.47, 123.3], [10.5, 122.75], [10.53, 122.22], [10.57, 121.73], [10.65, 121.25], [10.9, 120.33], [11.1, 119.89], [11.32, 119.45], [11.53, 118.95], [10.49, 127.3], [10.4, 127.03], [10.34, 126.73], [10.75, 120.78], [11.7, 118.45], [11.83, 117.98]];3;2;1;0;52.5952381;988.047619;9.380952381;276.2380952;99;21042840;1.97235E+11;11899477;1.06846E+11;211312;2018130093;57.97797424;;15;380.2000122;0.078247767;2261;76.45;4.387623341;1474.17915;27289999.49;67.962;0.252127947;228.6643827;2.250849;53.355;Low_Middle;105746;68180859;77991755;86326250;93966780;102113212;
1994153N19113;RUSS;CHN;1994;WP;WP;TS;['1994-06-07 15:00:00', '1994-06-07 18:00:00', '1994-06-07 21:00:00', '1994-06-08 00:00:00', '1994-06-08 03:00:00', '1994-06-08 06:00:00', '1994-06-08 09:00:00', '1994-06-08 12:00:00', '1994-06-08 15:00:00', '1994-06-08 18:00:00', '1994-06-08 21:00:00', '1994-06-09 00:00:00', '1994-06-09 03:00:00', '1994-06-09 06:00:00', '1994-06-09 09:00:00', '1994-06-09 12:00:00', '1994-06-09 15:00:00', '1994-06-09 18:00:00', '1994-06-09 21:00:00', '1994-06-10 00:00:00', '1994-06-10 03:00:00', '1994-06-10 06:00:00', '1994-06-10 09:00:00', '1994-06-10 12:00:00', '1994-06-10 15:00:00', '1994-06-10 18:00:00', '1994-06-10 21:00:00', '1994-06-02 06:00:00', '1994-06-02 09:00:00', '1994-06-02 12:00:00', '1994-06-07 03:00:00', '1994-06-07 06:00:00', '1994-06-07 09:00:00', '1994-06-07 12:00:00', '1994-06-11 00:00:00'];[[19.92, 111.81], [20.05, 111.5], [20.2, 111.11], [20.4, 110.75], [20.68, 110.54], [21.02, 110.4], [21.38, 110.23], [21.75, 110.08], [22.13, 109.92], [22.5, 109.83], [22.83, 109.82], [23.15, 109.87], [23.52, 109.93], [23.85, 110.02], [23.89, 109.96], [24.34, 110.66], [25.86, 112.54], [27.0, 114.0], [27.35, 114.52], [27.5, 115.0], [27.76, 115.89], [28.0, 116.9], [28.17, 117.69], [28.35, 118.65], [28.55, 120.18], [28.9, 121.75], [29.58, 122.87], [19.0, 112.5], [19.05, 112.64], [19.1, 112.8], [19.56, 112.86], [19.65, 112.58], [19.73, 112.32], [19.82, 112.08], [30.25, 123.75]];9;0;9;-1;38.19927536;995.7447917;11.97142857;157.7714286;67.2;28777511;6.61225E+11;306127;6511478645;0;0;57.97797424;700;74;1717.199951;0.101272408;4504.9;59.93;13.05215872;1116.032535;95750000.48;69.67;0.127477599;126.9496445;1.8;69.976;Low_Middle;440684;1191835000;1262645000;1303720000;1337705000;1371220000;
